Video, Frame ID, matches, match percent, time_ms, patch
../Data/Video_Data/Solo_Pillar.mkv, 50, 6, 50, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 51, 5, 71.4286, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 52, 3, 42.8571, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 53, 4, 100, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 54, 5, 83.3333, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 55, 7, 77.7778, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 56, 5, 71.4286, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 57, 3, 50, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 58, 4, 66.6667, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 59, 4, 57.1429, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 60, 3, 50, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 61, 2, 40, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 62, 3, 75, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 63, 4, 80, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 64, 4, 57.1429, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 65, 3, 60, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 66, 6, 100, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 67, 3, 50, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 68, 3, 100, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 69, 4, 100, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 70, 4, 66.6667, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 71, 3, 75, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 72, 4, 66.6667, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 73, 5, 62.5, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 74, 3, 50, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 75, 5, 62.5, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 76, 4, 66.6667, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 77, 4, 80, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 78, 6, 100, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 79, 5, 71.4286, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 80, 6, 75, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 81, 7, 100, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 82, 5, 71.4286, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 83, 5, 71.4286, 1, 30
../Data/Video_Data/Solo_Pillar.mkv, 84, 5, 62.5, 1, 30
../Data/Video_Data/Solo_Pillar.mkv, 85, 7, 87.5, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 86, 4, 57.1429, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 87, 4, 80, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 88, 4, 66.6667, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 89, 4, 80, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 90, 5, 83.3333, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 91, 5, 83.3333, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 92, 3, 42.8571, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 93, 2, 66.6667, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 94, 3, 50, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 95, 2, 66.6667, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 96, 1, 33.3333, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 97, 2, 66.6667, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 98, 2, 50, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 99, 2, 100, 0, 30
../Data/Video_Data/Solo_Pillar.mkv, 0, -1, -1, -1, 31
../Data/Video_Data/Solo_Pillar.mkv, 1, 13, 76.4706, 3, 31
../Data/Video_Data/Solo_Pillar.mkv, 2, 14, 77.7778, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 3, 10, 47.619, 1, 31
../Data/Video_Data/Solo_Pillar.mkv, 4, 8, 66.6667, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 5, 10, 76.9231, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 6, 11, 68.75, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 7, 11, 64.7059, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 8, 12, 75, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 9, 11, 68.75, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 10, 12, 92.3077, 2, 31
../Data/Video_Data/Solo_Pillar.mkv, 11, 17, 80.9524, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 12, 16, 76.1905, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 13, 13, 59.0909, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 14, 12, 92.3077, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 15, 11, 57.8947, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 16, 12, 70.5882, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 17, 13, 86.6667, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 18, 15, 62.5, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 19, 15, 71.4286, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 20, 15, 78.9474, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 21, 17, 85, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 22, 16, 76.1905, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 23, 18, 85.7143, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 24, 14, 70, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 25, 11, 73.3333, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 26, 12, 80, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 27, 7, 58.3333, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 28, 7, 70, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 29, 10, 66.6667, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 30, 9, 64.2857, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 31, 9, 75, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 32, 10, 71.4286, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 33, 10, 83.3333, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 34, 11, 61.1111, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 35, 9, 60, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 36, 8, 72.7273, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 37, 9, 81.8182, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 38, 8, 72.7273, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 39, 8, 88.8889, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 40, 7, 63.6364, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 41, 6, 60, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 42, 4, 50, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 43, 5, 100, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 44, 6, 54.5455, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 45, 6, 85.7143, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 46, 5, 62.5, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 47, 4, 66.6667, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 48, 5, 100, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 49, 8, 100, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 50, 5, 45.4545, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 51, 5, 71.4286, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 52, 3, 42.8571, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 53, 4, 100, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 54, 5, 83.3333, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 55, 7, 77.7778, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 56, 5, 71.4286, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 57, 3, 50, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 58, 5, 83.3333, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 59, 4, 57.1429, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 60, 3, 50, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 61, 2, 40, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 62, 2, 50, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 63, 4, 80, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 64, 5, 71.4286, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 65, 3, 60, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 66, 5, 100, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 67, 3, 50, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 68, 3, 100, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 69, 4, 100, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 70, 4, 66.6667, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 71, 3, 75, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 72, 4, 66.6667, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 73, 4, 57.1429, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 74, 4, 66.6667, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 75, 5, 71.4286, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 76, 4, 66.6667, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 77, 4, 80, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 78, 6, 100, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 79, 6, 85.7143, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 80, 6, 75, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 81, 7, 100, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 82, 5, 71.4286, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 83, 5, 71.4286, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 84, 6, 75, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 85, 7, 87.5, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 86, 4, 57.1429, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 87, 4, 100, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 88, 4, 66.6667, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 89, 4, 80, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 90, 5, 83.3333, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 91, 5, 83.3333, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 92, 3, 42.8571, 1, 31
../Data/Video_Data/Solo_Pillar.mkv, 93, 2, 66.6667, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 94, 3, 50, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 95, 3, 100, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 96, 2, 66.6667, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 97, 2, 66.6667, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 98, 2, 50, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 99, 2, 100, 0, 31
../Data/Video_Data/Solo_Pillar.mkv, 0, -1, -1, -1, 32
../Data/Video_Data/Solo_Pillar.mkv, 1, 11, 68.75, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 2, 13, 76.4706, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 3, 8, 38.0952, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 4, 8, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 5, 9, 69.2308, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 6, 11, 73.3333, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 7, 10, 62.5, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 8, 9, 60, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 9, 9, 56.25, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 10, 12, 92.3077, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 11, 16, 76.1905, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 12, 15, 71.4286, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 13, 13, 59.0909, 1, 32
../Data/Video_Data/Solo_Pillar.mkv, 14, 10, 76.9231, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 15, 11, 61.1111, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 16, 10, 58.8235, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 17, 14, 93.3333, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 18, 14, 58.3333, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 19, 14, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 20, 15, 78.9474, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 21, 17, 85, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 22, 14, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 23, 17, 80.9524, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 24, 13, 65, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 25, 11, 73.3333, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 26, 11, 73.3333, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 27, 6, 50, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 28, 7, 70, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 29, 10, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 30, 9, 64.2857, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 31, 11, 91.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 32, 10, 71.4286, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 33, 10, 83.3333, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 34, 10, 55.5556, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 35, 9, 60, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 36, 8, 72.7273, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 37, 9, 81.8182, 1, 32
../Data/Video_Data/Solo_Pillar.mkv, 38, 8, 72.7273, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 39, 8, 88.8889, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 40, 7, 63.6364, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 41, 5, 50, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 42, 5, 62.5, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 43, 5, 100, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 44, 6, 54.5455, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 45, 6, 85.7143, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 46, 5, 62.5, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 47, 4, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 48, 5, 100, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 49, 8, 100, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 50, 4, 40, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 51, 4, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 52, 3, 42.8571, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 53, 4, 100, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 54, 5, 83.3333, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 55, 7, 77.7778, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 56, 5, 71.4286, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 57, 3, 50, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 58, 3, 50, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 59, 4, 57.1429, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 60, 3, 50, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 61, 2, 40, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 62, 2, 50, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 63, 4, 80, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 64, 3, 42.8571, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 65, 3, 75, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 66, 5, 100, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 67, 3, 50, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 68, 2, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 69, 4, 100, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 70, 3, 50, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 71, 3, 75, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 72, 4, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 73, 4, 57.1429, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 74, 2, 40, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 75, 4, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 76, 3, 60, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 77, 3, 60, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 78, 6, 100, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 79, 5, 71.4286, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 80, 6, 75, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 81, 7, 100, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 82, 5, 71.4286, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 83, 5, 71.4286, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 84, 5, 62.5, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 85, 7, 87.5, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 86, 4, 57.1429, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 87, 4, 100, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 88, 4, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 89, 4, 80, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 90, 5, 83.3333, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 91, 4, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 92, 3, 50, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 93, 1, 33.3333, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 94, 2, 40, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 95, 2, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 96, 2, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 97, 2, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 98, 2, 66.6667, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 99, 2, 100, 0, 32
../Data/Video_Data/Solo_Pillar.mkv, 0, -1, -1, -1, 33
../Data/Video_Data/Solo_Pillar.mkv, 1, 11, 68.75, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 2, 13, 76.4706, 1, 33
../Data/Video_Data/Solo_Pillar.mkv, 3, 8, 38.0952, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 4, 8, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 5, 9, 69.2308, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 6, 11, 73.3333, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 7, 10, 62.5, 1, 33
../Data/Video_Data/Solo_Pillar.mkv, 8, 9, 60, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 9, 9, 56.25, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 10, 12, 92.3077, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 11, 16, 76.1905, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 12, 15, 71.4286, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 13, 13, 59.0909, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 14, 10, 76.9231, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 15, 11, 61.1111, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 16, 10, 58.8235, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 17, 14, 93.3333, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 18, 14, 58.3333, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 19, 14, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 20, 15, 78.9474, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 21, 17, 85, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 22, 14, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 23, 17, 80.9524, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 24, 13, 65, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 25, 11, 73.3333, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 26, 11, 73.3333, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 27, 6, 50, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 28, 7, 70, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 29, 10, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 30, 9, 64.2857, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 31, 11, 91.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 32, 10, 71.4286, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 33, 10, 83.3333, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 34, 10, 55.5556, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 35, 9, 60, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 36, 8, 72.7273, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 37, 9, 81.8182, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 38, 8, 72.7273, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 39, 8, 88.8889, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 40, 7, 63.6364, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 41, 5, 50, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 42, 5, 62.5, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 43, 5, 100, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 44, 6, 60, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 45, 6, 85.7143, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 46, 5, 62.5, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 47, 4, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 48, 5, 100, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 49, 8, 100, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 50, 4, 40, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 51, 3, 60, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 52, 3, 50, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 53, 4, 100, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 54, 5, 83.3333, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 55, 7, 77.7778, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 56, 5, 71.4286, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 57, 3, 50, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 58, 3, 50, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 59, 4, 57.1429, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 60, 3, 50, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 61, 2, 40, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 62, 2, 50, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 63, 3, 60, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 64, 3, 50, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 65, 3, 100, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 66, 5, 100, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 67, 3, 50, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 68, 2, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 69, 4, 100, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 70, 3, 50, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 71, 3, 75, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 72, 4, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 73, 4, 57.1429, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 74, 2, 40, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 75, 4, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 76, 3, 60, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 77, 2, 50, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 78, 6, 100, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 79, 5, 71.4286, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 80, 6, 75, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 81, 7, 100, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 82, 5, 71.4286, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 83, 5, 71.4286, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 84, 5, 62.5, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 85, 7, 87.5, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 86, 4, 57.1429, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 87, 4, 100, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 88, 4, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 89, 4, 80, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 90, 5, 83.3333, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 91, 4, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 92, 3, 50, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 93, 1, 33.3333, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 94, 2, 40, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 95, 2, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 96, 2, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 97, 2, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 98, 2, 66.6667, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 99, 2, 100, 0, 33
../Data/Video_Data/Solo_Pillar.mkv, 0, -1, -1, -1, 34
